JOSHUA PROJECT PEOPLES DATA

ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,RaceCode,Latitude,Longitude,WorkersMin,WorkersMax
TZ,Tanzania,14594,108446,Rungwa,Rungwa,48000,3,N,rnw,Rungwa,1,1,Christianity,74,0.1,22,A013,"Sub-Saharan Peoples",341,C0265,"Bantu, Central-Tanzania",1,7,"East and Southern Africa",AFR,Africa,N,NAB57o,-7.31154,32.00257,1,2
TZ,Tanzania,14634,108505,Safwa,Safwa,423000,4,N,sbk,Safwa,2,4,"Ethnic Religions",29,6,22,A013,"Sub-Saharan Peoples",341,C0265,"Bantu, Central-Tanzania",1,7,"East and Southern Africa",AFR,Africa,N,NAB57o,-8.549360000063979,33.4766199998131,1,2
TZ,Tanzania,14636,108508,Sagara,Sagara,212000,5,N,sbm,Sagala,0,4,"Ethnic Religions",15,11,22,A013,"Sub-Saharan Peoples",341,C0265,"Bantu, Central-Tanzania",1,7,"East and Southern Africa",AFR,Africa,N,NAB57o,-6.92998,36.82404,1,2
TZ,Tanzania,14720,108634,Sandawe,Sandawe,73000,4,N,sad,Sandawe,2,4,"Ethnic Religions",15,5,22,A013,"Sub-Saharan Peoples",203,C0109,Khoisan,1,7,"East and Southern Africa",AFR,Africa,N,BYG11b,-5.28543,35.46569,1,2
TZ,Tanzania,19116,115350,Sangu,Sangu,201000,5,N,sbp,Sangu,2,4,"Ethnic Religions",47,12,22,A013,"Sub-Saharan Peoples",341,C0265,"Bantu, Central-Tanzania",1,7,"East and Southern Africa",AFR,Africa,N,NAB57o,-8.76527999997205,34.3776400000859,1,2
TZ,Tanzania,14816,108791,Segeju,Segeju,19000,1,Y,seg,Segeju,0,6,Islam,0.03,0.02,22,A013,"Sub-Saharan Peoples",343,C0267,"Bantu, East-Coastal",2,7,"East and Southern Africa",AFR,Africa,N,NAB57j,-5.0032431007885,39.0864464696289,1,2
TZ,Tanzania,14890,108908,Shambala,Shambala,1193000,5,N,ksb,Shambala,3,6,Islam,45,14,22,A013,"Sub-Saharan Peoples",335,C0259,"Bantu, Central-East",1,7,"East and Southern Africa",AFR,Africa,N,NAB57e,-4.73445,38.3079,1,2
TZ,Tanzania,14915,108953,Shirazi,Shirazi,944000,1,Y,swh,Swahili,4,6,Islam,0,0,22,A013,"Sub-Saharan Peoples",351,C0275,"Bantu, Swahili",1,7,"East and Southern Africa",AFR,Africa,N,NAB57j,-6.33162107920105,39.3909719610752,19,22
TZ,Tanzania,14972,109374,"Soga, Basoga",Soga,5200,5,N,xog,Soga,4,1,Christianity,86,11,22,A013,"Sub-Saharan Peoples",336,C0260,"Bantu, Central-Lakes",2,7,"East and Southern Africa",AFR,Africa,N,NAB57d,-2.50442663338242,32.9099666457441,1,2
TZ,Tanzania,14983,109392,Somali,Somali,66000,1,Y,som,Somali,4,6,Islam,0,0,13,A004,"Horn of Africa Peoples",287,C0198,Somali,23,7,"East and Southern Africa",AFR,Africa,N,CMT33e,-6.84511986459006,39.2697892739558,2,3
TZ,Tanzania,18960,115473,Suba-Simbiti,Suba-Simbiti,144000,4,N,ssc,Suba-Simbiti,2,1,Christianity,70,9,22,A013,"Sub-Saharan Peoples",336,C0260,"Bantu, Central-Lakes",1,7,"East and Southern Africa",AFR,Africa,N,NAB57d,-1.3963,33.98874,1,2
TZ,Tanzania,15101,109568,Subi,"Subi, Sinja",410000,5,N,suj,Shubi,1,1,Christianity,92,18,22,A013,"Sub-Saharan Peoples",336,C0260,"Bantu, Central-Lakes",1,7,"East and Southern Africa",AFR,Africa,N,NAB57d,-2.9415,31.15295,1,2
TZ,Tanzania,15112,109589,Sukuma,Sukuma,9289000,5,N,suk,Sukuma,4,4,"Ethnic Religions",42,12,22,A013,"Sub-Saharan Peoples",341,C0265,"Bantu, Central-Tanzania",2,7,"East and Southern Africa",AFR,Africa,N,NAB57o,-3.06169,33.17731,1,2
TZ,Tanzania,15120,109603,Sumbwa,Sumbwa,511000,4,N,suw,Sumbwa,1,4,"Ethnic Religions",32,5,22,A013,"Sub-Saharan Peoples",341,C0265,"Bantu, Central-Tanzania",1,7,"East and Southern Africa",AFR,Africa,N,NAB57o,-3.49653,32.03863,1,2
TZ,Tanzania,15145,109644,Swahili,Swahili,2900,1,Y,swh,Swahili,4,6,Islam,1,0.8,22,A013,"Sub-Saharan Peoples",351,C0275,"Bantu, Swahili",22,7,"East and Southern Africa",AFR,Africa,N,NAB57j,-6.82292000005799,39.269660000009,1,2
TZ,Tanzania,10586,100807,"Swahili, Bajuni","Swahili, Bajuni",23000,1,Y,swh,Swahili,4,6,Islam,0,0,22,A013,"Sub-Saharan Peoples",351,C0275,"Bantu, Swahili",3,7,"East and Southern Africa",AFR,Africa,N,NAB57j,-6.33553653449843,39.3915871140546,1,2
TZ,Tanzania,14355,107965,"Swahili, Pemba","Swahili, Pemba",2800,1,Y,swh,Swahili,4,6,Islam,0.3,0.2,22,A013,"Sub-Saharan Peoples",351,C0275,"Bantu, Swahili",1,7,"East and Southern Africa",AFR,Africa,N,NAB57j,-6.32807519071389,39.3853251812875,1,2
TZ,Tanzania,15633,110271,"Swahili, Tumbato","Swahili, Tumbato",82000,1,Y,swh,Swahili,4,6,Islam,0,0,22,A013,"Sub-Saharan Peoples",351,C0275,"Bantu, Swahili",1,7,"East and Southern Africa",AFR,Africa,N,NAB57j,-6.33381363249427,39.3843131905448,2,3
TZ,Tanzania,16087,111148,"Swahili, Zanzibari","Swahili, Zanzibari",13000,1,Y,swh,Swahili,4,6,Islam,0,0,22,A013,"Sub-Saharan Peoples",351,C0275,"Bantu, Swahili",2,7,"East and Southern Africa",AFR,Africa,N,NAB57j,-6.3363025183554,39.3872709977078,1,2
TZ,Tanzania,18375,113952,"Tatoga, Taturu-Gisamjang","Tatoga, Taturu-Gisamjang",13000,4,N,tcc,Datooga,3,4,"Ethnic Religions",25,4,22,A013,"Sub-Saharan Peoples",245,C0153,Nilotic,1,7,"East and Southern Africa",AFR,Africa,N,NAB62g,-4.4131,35.23207,1,2
TZ,Tanzania,15298,109894,Taveta,Taveta,6600,4,N,tvs,Taveta,3,1,Christianity,65,8,22,A013,"Sub-Saharan Peoples",335,C0259,"Bantu, Central-East",2,7,"East and Southern Africa",AFR,Africa,N,NAB57e,-3.27928110623805,37.7040525657733,1,2
TZ,Tanzania,14997,109415,Temi,Temi,53000,2,N,soz,Temi,2,4,"Ethnic Religions",10,1.5,22,A013,"Sub-Saharan Peoples",336,C0260,"Bantu, Central-Lakes",1,7,"East and Southern Africa",AFR,Africa,N,NAB57d,-2.1996,35.79519,1,2
TZ,Tanzania,15555,110158,Tongwe,Tongwe,58000,2,N,tny,Tongwe,1,6,Islam,20,1.1,22,A013,"Sub-Saharan Peoples",341,C0265,"Bantu, Central-Tanzania",1,7,"East and Southern Africa",AFR,Africa,N,NAB57o,-5.93036,30.07308,1,2
TZ,Tanzania,15657,110315,Turu,"Turu, Nyaturu",1019000,5,N,rim,Nyaturu,3,1,Christianity,82,16,22,A013,"Sub-Saharan Peoples",341,C0265,"Bantu, Central-Tanzania",1,7,"East and Southern Africa",AFR,Africa,N,NAB57o,-5.05235,34.75535,1,2
TZ,Tanzania,15663,110325,Tutsi,Tutsi,91000,5,N,kin,Kinyarwanda,4,1,Christianity,95,18,22,A013,"Sub-Saharan Peoples",336,C0260,"Bantu, Central-Lakes",5,7,"East and Southern Africa",AFR,Africa,N,NAB57d,-2.4459563112348,30.9038926906951,1,2
TZ,Tanzania,15768,110501,Va-Ma'a,Va-Ma'a,63000,4,N,mhd,Mbugu,0,6,Islam,10,3.5,22,A013,"Sub-Saharan Peoples",262,C0173,"Sub-Saharan African, other",1,7,"East and Southern Africa",AFR,Africa,N,CMT33z,-4.75155,38.36637,1,2
TZ,Tanzania,15789,110560,Vidunda,Vidunda,86000,4,N,vid,Vidunda,2,1,Christianity,60,8,22,A013,"Sub-Saharan Peoples",341,C0265,"Bantu, Central-Tanzania",1,7,"East and Southern Africa",AFR,Africa,N,NAB57o,-7.53129,36.94673,1,2
TZ,Tanzania,15796,110573,Vinza,Vinza,27000,2,N,vin,Vinza,0,6,Islam,40,0.1,22,A013,"Sub-Saharan Peoples",336,C0260,"Bantu, Central-Lakes",1,7,"East and Southern Africa",AFR,Africa,N,NAB57d,-5.00144,30.56355,1,2
TZ,Tanzania,15806,110592,Vunjo,Vunjo,656000,5,N,vun,Vunjo,2,1,Christianity,93,15,22,A013,"Sub-Saharan Peoples",335,C0259,"Bantu, Central-East",1,7,"East and Southern Africa",AFR,Africa,N,NAB57e,-3.40951,37.56494,1,2
TZ,Tanzania,15851,110663,Wanda,Wanda,64000,4,N,wbh,Wanda,1,1,Christianity,70,8,22,A013,"Sub-Saharan Peoples",341,C0265,"Bantu, Central-Tanzania",1,7,"East and Southern Africa",AFR,Africa,N,NAB57o,-8.348940000000001,32.39993,1,2
TZ,Tanzania,15856,110676,Wanji,Wanji,48000,5,N,wbi,Vwanji,2,4,"Ethnic Religions",35,12,22,A013,"Sub-Saharan Peoples",341,C0265,"Bantu, Central-Tanzania",1,7,"East and Southern Africa",AFR,Africa,N,NAB57o,-8.98334,34.11634,1,2
TZ,Tanzania,20781,117302,"Yao, Christian","Yao, Christian",89000,4,N,yao,Yao,4,1,Christianity,94,4,22,A013,"Sub-Saharan Peoples",132,C0035,"Bantu, Makua-Yao",3,7,"East and Southern Africa",AFR,Africa,N,NAB57b,-15.75155,35.017093,1,2
TZ,Tanzania,15988,110980,"Yao, Muslim","Yao, Muslim",592000,1,Y,yao,Yao,4,6,Islam,2,1.2,22,A013,"Sub-Saharan Peoples",132,C0035,"Bantu, Makua-Yao",4,7,"East and Southern Africa",AFR,Africa,N,NAB57b,-10.98956,37.23576,12,15
TZ,Tanzania,16085,111143,Zanaki,Zanaki,166000,5,N,zak,Zanaki,2,1,Christianity,80,19,22,A013,"Sub-Saharan Peoples",336,C0260,"Bantu, Central-Lakes",1,7,"East and Southern Africa",AFR,Africa,N,NAB57d,-1.76883,33.91545,1,2
TZ,Tanzania,16090,111153,Zaramo,Zaramo,1204000,1,Y,zaj,Zaramo,3,6,Islam,3,2,22,A013,"Sub-Saharan Peoples",351,C0275,"Bantu, Swahili",1,7,"East and Southern Africa",AFR,Africa,N,NAB57j,-6.87704999975767,38.9257799996473,25,29
TZ,Tanzania,16104,111177,Zigua,Zigua,778000,4,N,ziw,Zigula,2,6,Islam,9,5,22,A013,"Sub-Saharan Peoples",343,C0267,"Bantu, East-Coastal",2,7,"East and Southern Africa",AFR,Africa,N,NAB57j,-5.60445,38.3387,1,2
TZ,Tanzania,16108,111183,Zinza,Zinza,370000,5,N,zin,Zinza,2,1,Christianity,97,17,22,A013,"Sub-Saharan Peoples",336,C0260,"Bantu, Central-Lakes",1,7,"East and Southern Africa",AFR,Africa,N,NAB57d,-2.65301,32.20731,1,2
TZ,Tanzania,16115,112351,Zyoba,Zyoba,6400,5,N,job,Joba,1,1,Christianity,90,14,22,A013,"Sub-Saharan Peoples",336,C0260,"Bantu, Central-Lakes",1,7,"East and Southern Africa",AFR,Africa,N,NAB57d,-4.60197011932553,29.7283553786978,1,2
TH,Thailand,13129,105894,"Aheu Luang","Aheu Luang",1500,1,Y,thm,Aheu,1,2,Buddhism,0,0,20,A011,"Southeast Asian Peoples",239,C0147,Mon-Khmer,2,2,"Southeast Asia",ASI,Asia,Y,AUG03z,17.29381,103.44555,1,2
TH,Thailand,18899,114852,Akeu,Akeu,400,4,N,aeu,Akeu,3,4,"Ethnic Religions",8,3,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",4,2,"Southeast Asia",ASI,Asia,Y,MSY50z,19.548553,99.492659,1,2
TH,Thailand,10223,100185,Akha,Akha,58000,3,N,ahk,Akha,4,1,Christianity,90,2,23,A014,"Tibetan-Himalayan Peoples",185,C0089,Hani,4,2,"Southeast Asia",ASI,Asia,Y,MSY50i,20.13507,99.67028999999999,1,2
TH,Thailand,15741,110448,"Americans, U.S.","Americans, U.S.",20000,5,N,eng,English,4,1,Christianity,78,28,18,A009,"North American Peoples",109,C0011,Anglo-American,104,2,"Southeast Asia",ASI,Asia,Y,CEW19s,13.768872,100.584591,1,2
TH,Thailand,10326,100354,Anglo-Australian,Anglo-Australian,2200,5,N,eng,English,4,1,Christianity,69,14,12,A003,"Eurasian Peoples",110,C0012,Anglo-Celt,24,2,"Southeast Asia",ASI,Asia,Y,CEW19c,13.7811040732943,100.522494942687,1,2
TH,Thailand,10329,100357,"Anglo-New Zealander","Anglo-New Zealander",700,5,N,eng,English,4,1,Christianity,54,18,12,A003,"Eurasian Peoples",110,C0012,Anglo-Celt,13,2,"Southeast Asia",ASI,Asia,Y,CEW19f,13.78311,100.530447,1,2
TH,Thailand,10881,101498,Bisu,Bisu,700,1,Y,bzi,Bisu,2,4,"Ethnic Religions",0.8,0,23,A014,"Tibetan-Himalayan Peoples",185,C0089,Hani,1,2,"Southeast Asia",ASI,Asia,Y,MSY50z,19.75088,99.76045999999999,1,2
TH,Thailand,11140,102927,British,British,43000,4,N,eng,English,4,1,Christianity,59,8,12,A003,"Eurasian Peoples",110,C0012,Anglo-Celt,130,2,"Southeast Asia",ASI,Asia,Y,CEW19,13.818545,100.522345,1,2
TH,Thailand,15358,110773,"Bru, Western","Bru, Western",24000,1,Y,brv,"Bru, Western",2,2,Buddhism,1,0.850000023841858,20,A011,"Southeast Asian Peoples",239,C0147,Mon-Khmer,1,2,"Southeast Asia",ASI,Asia,Y,AUG03z,16.37552,104.86711,1,2
TH,Thailand,12665,104959,Bulang,Bulang,1400,1,Y,blr,Blang,2,2,Buddhism,4,0.4,20,A011,"Southeast Asian Peoples",239,C0147,Mon-Khmer,3,2,"Southeast Asia",ASI,Asia,Y,AUG03z,20.14942,99.84175,1,2
TH,Thailand,11029,101776,Burmese,Burmese,203000,1,Y,mya,Burmese,4,2,Buddhism,0.4,0.1,23,A014,"Tibetan-Himalayan Peoples",154,C0058,Burmese,17,2,"Southeast Asia",ASI,Asia,Y,MSY50b,20.0331356104201,99.2990169289881,5,6
TH,Thailand,15361,110776,"Cham, Western","Cham, Western",4500,1,Y,cja,"Cham, Western",1,6,Islam,0.05,0,20,A011,"Southeast Asian Peoples",160,C0064,Cham,7,2,"Southeast Asia",ASI,Asia,Y,MSY44z,13.75,100.515,1,2
TH,Thailand,11366,102183,Chong,Chong,600,1,Y,cog,Chong,0,2,Buddhism,0.8,0,20,A011,"Southeast Asian Peoples",239,C0147,Mon-Khmer,2,2,"Southeast Asia",ASI,Asia,Y,AUG03z,12.87689,102.16679,1,2
TH,Thailand,19007,114916,Deaf,Deaf,,1,Y,tsq,"Thai Sign Language",1,2,Buddhism,1,0.9,26,A017,Deaf,328,C0252,Deaf,216,2,"Southeast Asia",ASI,Asia,Y,,13.7119885066642,100.610726612943,1,2
TH,Thailand,11164,102965,Eurasian,Eurasian,57000,4,N,eng,English,4,1,Christianity,55,4,20,A011,"Southeast Asian Peoples",260,C0171,"Southeast Asian, other",14,2,"Southeast Asia",ASI,Asia,Y,MSY43,13.777215,100.487729,1,2
TH,Thailand,11234,103059,French,French,4100,3,N,fra,French,4,1,Christianity,61,1,12,A003,"Eurasian Peoples",172,C0076,French,110,2,"Southeast Asia",ASI,Asia,Y,CEW21b,13.716916,100.564468,1,2
TH,Thailand,12057,103701,"Han Chinese, Cantonese","Han Chinese, Cantonese",39000,1,Y,yue,"Chinese, Yue",4,2,Buddhism,5,2,11,A002,"East Asian Peoples",161,C0065,Chinese,36,2,"Southeast Asia",ASI,Asia,Y,MSY42a,14.38729,100.32594,1,2
TH,Thailand,12053,103690,"Han Chinese, Hainanese","Han Chinese, Hainanese",8100,4,N,nan,"Chinese, Min Nan",4,2,Buddhism,6,3,11,A002,"East Asian Peoples",161,C0065,Chinese,5,2,"Southeast Asia",ASI,Asia,Y,MSY42a,17.3974871127809,101.729311082977,1,2
TH,Thailand,12054,103691,"Han Chinese, Hakka","Han Chinese, Hakka",78000,1,Y,hak,"Chinese, Hakka",4,2,Buddhism,5,2,11,A002,"East Asian Peoples",161,C0065,Chinese,21,2,"Southeast Asia",ASI,Asia,Y,MSY42a,13.73607,100.42951,2,3
TH,Thailand,11343,102138,"Han Chinese, Min Bei","Han Chinese, Min Bei",14000,1,Y,mnp,"Chinese, Min Bei",3,2,Buddhism,5,2,11,A002,"East Asian Peoples",161,C0065,Chinese,5,2,"Southeast Asia",ASI,Asia,Y,MSY42a,13.7187955139019,100.472565215812,1,2
TH,Thailand,11344,102140,"Han Chinese, Min Nan","Han Chinese, Min Nan",1476000,1,Y,nan,"Chinese, Min Nan",4,2,Buddhism,4,2,11,A002,"East Asian Peoples",161,C0065,Chinese,17,2,"Southeast Asia",ASI,Asia,Y,MSY42a,17.3915649858029,101.732140262189,30,34
TH,Thailand,12112,103844,"Hmong Daw","Hmong Daw",35000,4,N,mww,"Hmong Daw",4,4,"Ethnic Religions",15,5,20,A011,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",7,2,"Southeast Asia",ASI,Asia,Y,MSY47a,18.65648,101.17641,1,2
TH,Thailand,18495,114106,"Hmong Njua","Hmong Njua",66000,4,N,hnj,"Hmong Njua",4,4,"Ethnic Religions",12,3.03030300140381,20,A011,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",10,2,"Southeast Asia",ASI,Asia,Y,MSY47a,19.5017300004391,100.470430000444,1,2
TH,Thailand,19257,115532,Huay,Huay,600,1,Y,xxx,"Language unknown",1,2,Buddhism,0,0,20,A011,"Southeast Asian Peoples",239,C0147,Mon-Khmer,1,2,"Southeast Asia",ASI,Asia,Y,AUG03z,19.387222,100.875833,1,2
TH,Thailand,12140,103896,"Hui, Muslim Chinese",Hui,75000,1,Y,cmn,"Chinese, Mandarin",4,6,Islam,0,0,11,A002,"East Asian Peoples",162,C0066,Chinese-Hui,9,2,"Southeast Asia",ASI,Asia,Y,MSY42b,13.73181411423,100.540363754084,2,3
TH,Thailand,12289,104117,"Iu Mien","Iu Mien",44000,1,Y,ium,"Iu Mien",4,4,"Ethnic Religions",1,0.352941185235977,20,A011,"Southeast Asian Peoples",319,C0232,Yao-Mien,7,2,"Southeast Asia",ASI,Asia,Y,MSY47b,19.50936,100.67941,1,2
TH,Thailand,12322,104189,Japanese,Japanese,14000,1,Y,jpn,Japanese,4,2,Buddhism,0.5,0.3,11,A002,"East Asian Peoples",194,C0099,Japanese,44,2,"Southeast Asia",ASI,Asia,Y,MSY45a,13.834384,100.534287,1,2
TH,Thailand,12309,104150,Jehai,Jehai,200,5,N,jhi,Jehai,1,4,"Ethnic Religions",20,12,17,A008,"Malay Peoples",318,C0230,"West Malaysia Indigenous",2,2,"Southeast Asia",ASI,Asia,Y,AUG03z,6.421494,101.823897,1,2
TH,Thailand,19248,115658,"Jew, Thai Speaking","Jew, Thai Speaking",200,1,Y,tha,Thai,4,4,"Ethnic Religions",0,0,15,A006,Jews,197,C0102,Jews,1,2,"Southeast Asia",ASI,Asia,Y,CMT35,14.5024935865608,100.763516917651,1,2
TH,Thailand,14533,108338,"Karen, Bghai","Karen, Bghai",2100,5,N,bwe,"Karen, Bwe",2,4,"Ethnic Religions",20,17,23,A014,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,2,"Southeast Asia",ASI,Asia,Y,MSY50g,19.5243300003293,97.8905000003747,1,2
TH,Thailand,14532,108337,"Karen, Eastern Kayah","Karen, Eastern Kayah",18000,4,N,eky,"Kayah, Eastern",1,2,Buddhism,18,4,23,A014,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,2,"Southeast Asia",ASI,Asia,Y,MSY50g,18.78926,97.77171,1,2
TH,Thailand,12587,104775,"Karen, Kayah","Karen, Kayah",22000,2,N,kyu,"Kayah, Western",3,2,Buddhism,28,2,23,A014,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,2,"Southeast Asia",ASI,Asia,Y,MSY50g,19.184008,97.87761999999999,1,2
TH,Thailand,15395,104659,"Karen, Pwo Eastern","Karen, Pwo Eastern",56000,4,N,kjp,"Karen, Pwo Eastern",2,1,Christianity,70,3,23,A014,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,2,"Southeast Asia",ASI,Asia,Y,MSY50g,15.19147,98.73551,1,2
TH,Thailand,14490,116050,"Karen, Pwo Rachaburi","Karen, Pwo Rachaburi",6200,2,N,kjt,"Karen, Phrae Pwo",0,4,"Ethnic Religions",10,1,23,A014,"Tibetan-Himalayan Peoples",200,C0106,Karen,1,2,"Southeast Asia",ASI,Asia,Y,MSY50g,17.98554,99.62766999999999,1,2
TH,Thailand,20333,110820,"Karen, Pwo, Northern","Karen, Pwo, Northern",83000,2,N,pww,"Karen, Pwo Northern",4,4,"Ethnic Religions",12,1.5,23,A014,"Tibetan-Himalayan Peoples",200,C0106,Karen,1,2,"Southeast Asia",ASI,Asia,Y,MSY50g,17.882992,97.762839,1,2
TH,Thailand,14881,108886,"Karen, S'gaw","Karen, S'gaw",207000,5,N,ksw,"Karen, S'gaw",4,4,"Ethnic Religions",36,17.8326663970947,23,A014,"Tibetan-Himalayan Peoples",200,C0106,Karen,4,2,"Southeast Asia",ASI,Asia,Y,MSY50g,17.70964,98.31802,1,2
TH,Thailand,14250,107734,"Kayan, Padaung","Kayan, Padaung",2700,2,N,pdu,Kayan,2,4,"Ethnic Religions",25,1.5,23,A014,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,2,"Southeast Asia",ASI,Asia,Y,MSY50g,19.18255,97.87990000000001,1,2
TH,Thailand,14839,108820,Kensiu,Kensiu,300,1,Y,kns,Kensiu,1,4,"Ethnic Religions",4,0,17,A008,"Malay Peoples",318,C0230,"West Malaysia Indigenous",2,2,"Southeast Asia",ASI,Asia,Y,AUG05,6.03032,101.16428,1,2
TH,Thailand,12662,104946,Khmer,Khmer,64000,1,Y,khm,Khmer,4,2,Buddhism,3,1.6,20,A011,"Southeast Asian Peoples",239,C0147,Mon-Khmer,13,2,"Southeast Asia",ASI,Asia,Y,AUG03b,11.7752733506846,102.886087074659,2,3
TH,Thailand,19921,107448,"Khmer, Northern","Khmer, Northern",1434000,1,Y,kxm,"Khmer, Northern",4,2,Buddhism,2,1,20,A011,"Southeast Asian Peoples",239,C0147,Mon-Khmer,1,2,"Southeast Asia",ASI,Asia,Y,AUG03b,14.66839,103.59816,29,33
TH,Thailand,18878,114799,Khmu,Khmu,34000,1,Y,kjg,Khmu,2,4,"Ethnic Religions",1,0.1,20,A011,"Southeast Asian Peoples",239,C0147,Mon-Khmer,6,2,"Southeast Asia",ASI,Asia,Y,AUG03z,19.15316,100.79497,1,2
TH,Thailand,12701,105020,Kintaq,Kintaq,100,1,Y,knq,Kintaq,0,4,"Ethnic Religions",4.9,0,17,A008,"Malay Peoples",318,C0230,"West Malaysia Indigenous",2,2,"Southeast Asia",ASI,Asia,Y,AUG05,5.66557,101.16039,1,2
TH,Thailand,12795,105225,Korean,Korean,7200,5,N,kor,Korean,4,2,Buddhism,24,16,11,A002,"East Asian Peoples",205,C0111,Korean,47,2,"Southeast Asia",ASI,Asia,Y,MSY46,13.749,100.515,1,2
TH,Thailand,19055,105352,Kui,Kui,414000,1,Y,kdt,Kuay,3,2,Buddhism,2,0.41076922416687,20,A011,"Southeast Asian Peoples",239,C0147,Mon-Khmer,3,2,"Southeast Asia",ASI,Asia,Y,AUG03z,14.7016399995863,103.779549999833,9,11
TH,Thailand,12949,105576,Lahu,"Lahu Na",32000,4,N,lhu,Lahu,4,4,"Ethnic Religions",30,7,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",5,2,"Southeast Asia",ASI,Asia,Y,MSY50i,19.52774,98.47395,1,2
TH,Thailand,20733,105577,"Lahu Nyi","Lahu Nyi",3200,1,Y,lhu,Lahu,4,4,"Ethnic Religions",0.2,0.1,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,2,"Southeast Asia",ASI,Asia,Y,MSY50i,18.786615,99.02105299999999,1,2
TH,Thailand,16018,111024,"Lahu Shi","Lahu Shi",15000,2,N,lhi,"Lahu Shi",3,2,Buddhism,20,1.8,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",5,2,"Southeast Asia",ASI,Asia,Y,MSY50i,19.27659,99.5836,1,2
TH,Thailand,12649,104890,Lamet,Lamet,100,1,Y,lbn,Rmeet,1,4,"Ethnic Religions",5,0,20,A011,"Southeast Asian Peoples",239,C0147,Mon-Khmer,2,2,"Southeast Asia",ASI,Asia,Y,AUG03z,19.3882,99.57295999999999,1,2
TH,Thailand,19259,115534,"Lao Ga","Lao Ga",2100,1,Y,xxx,"Language unknown",1,2,Buddhism,0,0,20,A011,"Southeast Asian Peoples",210,C0116,Lao,1,2,"Southeast Asia",ASI,Asia,Y,MSY49b,15.083889,99.521111,1,2
TH,Thailand,19260,115535,"Lao Krang","Lao Krang",57000,1,Y,xxx,"Language unknown",1,2,Buddhism,0,0,20,A011,"Southeast Asian Peoples",210,C0116,Lao,1,2,"Southeast Asia",ASI,Asia,Y,MSY49b,16.187202,100.34979,2,3
TH,Thailand,19273,115542,"Lao Lom","Lao Lom",28000,1,Y,xxx,"Language unknown",1,2,Buddhism,0,0,20,A011,"Southeast Asian Peoples",210,C0116,Lao,1,2,"Southeast Asia",ASI,Asia,Y,MSY49b,17.28,101.146667,1,2
TH,Thailand,19264,115539,"Lao Ngaew","Lao Ngaew",34000,1,Y,tha,Thai,4,2,Buddhism,0,0,20,A011,"Southeast Asian Peoples",295,C0207,Tai,1,2,"Southeast Asia",ASI,Asia,Y,MSY49z,15.620552,100.449975,1,2
TH,Thailand,14379,108011,"Lao Phuan","Lao Phuan",205000,1,Y,phu,Phuan,0,2,Buddhism,1.5,0.1,20,A011,"Southeast Asian Peoples",295,C0207,Tai,3,2,"Southeast Asia",ASI,Asia,Y,MSY49z,15.58715,101.10197,5,6
TH,Thailand,12990,105644,"Lao Song","Lao Song",35000,1,Y,soa,"Thai Song",2,2,Buddhism,1,0.9,20,A011,"Southeast Asian Peoples",295,C0207,Tai,1,2,"Southeast Asia",ASI,Asia,Y,MSY49z,13.2136,99.86509,1,2
TH,Thailand,19261,115536,"Lao Ti","Lao Ti",200,1,Y,xxx,"Language unknown",1,2,Buddhism,0,0,20,A011,"Southeast Asian Peoples",210,C0116,Lao,1,2,"Southeast Asia",ASI,Asia,Y,MSY49b,13.608101,99.60186899999999,1,2
TH,Thailand,19272,115541,"Lao Wieng","Lao Wieng",56000,1,Y,xxx,"Language unknown",1,2,Buddhism,0.6,0.6,20,A011,"Southeast Asian Peoples",210,C0116,Lao,1,2,"Southeast Asia",ASI,Asia,Y,MSY49b,14.269245,101.604067,2,3
TH,Thailand,18888,102866,"Lawa, Eastern","Lawa, Eastern",8200,1,Y,lwl,"Lawa, Eastern",1,2,Buddhism,1.4,0.2,20,A011,"Southeast Asian Peoples",239,C0147,Mon-Khmer,1,2,"Southeast Asia",ASI,Asia,Y,AUG03z,18.9628452542051,98.7269730763464,1,2
TH,Thailand,15375,110791,"Lawa, Western","Lawa, Western",8700,2,N,lcp,"Lawa, Western",4,2,Buddhism,16,2,20,A011,"Southeast Asian Peoples",239,C0147,Mon-Khmer,1,2,"Southeast Asia",ASI,Asia,Y,AUG03z,18.30426,97.84542999999999,1,2
